yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2013,CHN,NL,soriaal01,93,90,93,86,0,0,0,0,0,0,86,0,0,86,4,3,0
2013,NYA,AL,soriaal01,58,57,58,48,0,0,0,0,0,0,48,0,0,48,9,1,0
2013,TEX,AL,soriajo01,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2013,WAS,NL,soriara01,68,0,66,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2013,TEX,AL,sotoge01,54,49,54,54,0,53,0,0,1,0,0,0,0,0,0,0,0
2013,CIN,NL,sotone01,13,0,13,5,0,0,5,0,0,0,0,0,0,0,0,8,0
2013,WAS,NL,spande01,153,145,153,153,0,0,0,0,0,0,0,153,0,153,0,4,0
2013,ARI,NL,spruize01,6,2,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2013,WAS,NL,stammcr01,55,0,51,55,55,0,0,0,0,0,0,0,0,0,0,0,0
2013,LAA,AL,stangda01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,MIA,NL,stantmi03,116,116,116,116,0,0,0,0,0,0,0,0,116,116,0,0,0
2013,HOU,AL,stassma01,3,2,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0
2013,SDN,NL,staufti01,43,0,42,43,43,0,0,0,0,0,0,0,0,0,0,0,0
2013,NYA,AL,stewach01,109,97,109,109,0,108,2,0,0,0,0,0,0,0,0,2,0
2013,BAL,AL,stinsjo01,11,1,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2013,WAS,NL,storedr01,68,0,65,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2013,TOR,AL,storemi01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,OAK,AL,straida01,27,27,2,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2013,WAS,NL,strasst01,30,30,28,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2013,SDN,NL,streehu01,58,0,55,58,58,0,0,0,0,0,0,0,0,0,0,0,0
2013,BAL,AL,stroppe01,29,0,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2013,CHN,NL,stroppe01,37,0,36,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2013,CLE,AL,stubbdr01,146,124,146,142,0,0,0,0,0,0,0,43,105,142,1,0,11
2013,SDN,NL,stulter01,37,33,35,33,33,0,0,0,0,0,0,0,0,0,0,4,0
2013,PHI,NL,stutemi01,16,0,14,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2013,SEA,AL,sucreje01,8,8,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0
2013,SFN,NL,surkaer01,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,PHI,NL,susdost01,3,1,3,2,0,0,0,0,0,0,2,0,0,2,0,1,0
2013,NYA,AL,suzukic01,150,128,150,138,0,0,0,0,0,0,9,13,128,138,3,13,1
2013,OAK,AL,suzukku01,15,9,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0
2013,WAS,NL,suzukku01,79,73,79,78,0,78,0,0,0,0,0,0,0,0,0,1,3
2013,MIN,AL,swarzan01,48,0,3,48,48,0,0,0,0,0,0,0,0,0,0,0,0
2013,CHN,NL,sweenry01,70,47,70,57,0,0,0,0,0,0,10,45,4,57,0,17,0
2013,CLE,AL,swishni01,145,144,145,127,0,0,112,0,0,0,0,0,27,27,17,1,0
2013,PIT,NL,tabatjo01,106,73,106,89,0,0,0,0,0,0,40,0,50,89,0,29,0
2013,CHN,NL,takahhi01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,SFN,NL,tanakke01,15,7,15,9,0,0,0,0,0,0,9,0,0,9,0,5,1
2013,OAK,AL,taylomi01,9,6,9,8,0,0,0,0,0,0,5,0,6,8,0,1,0
2013,BOS,AL,tazawju01,71,0,4,71,71,0,0,0,0,0,0,0,0,0,0,0,0
2013,KCA,AL,teafoev01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,BAL,AL,teagata01,23,18,23,23,0,23,0,0,0,0,0,0,0,0,0,1,0
2013,ATL,NL,teherju01,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2013,NYA,AL,teixema01,15,15,15,14,0,0,14,0,0,0,0,0,0,0,1,0,0
2013,KCA,AL,tejadmi01,53,41,53,48,0,0,1,26,22,0,0,0,0,0,1,12,0
2013,NYN,NL,tejadru01,57,55,57,55,0,0,0,0,0,55,0,0,0,0,0,2,0
2013,CHA,AL,tekotbl01,20,9,20,16,0,0,0,0,0,0,1,16,0,16,0,2,6
2013,TEX,AL,tepesni01,19,17,2,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2013,ATL,NL,terdojo01,55,14,55,21,0,0,6,0,0,0,13,0,4,16,0,36,1
2013,ARI,NL,thatcjo01,22,0,19,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2013,SDN,NL,thatcjo01,50,0,45,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2013,SDN,NL,thayeda01,69,0,64,69,69,0,0,0,0,0,0,0,0,0,0,0,0
2013,MIN,AL,thielca01,49,0,4,49,49,0,0,0,0,0,0,0,0,0,0,0,0
2013,TOR,AL,tholejo01,45,34,45,41,0,39,2,0,0,0,0,0,0,0,3,5,0
2013,MIN,AL,thomacl02,92,79,92,86,0,0,0,0,0,0,26,50,10,86,2,3,5
2013,BOS,AL,thornma01,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2013,CHA,AL,thornma01,40,0,2,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2013,MIL,NL,thornty01,19,7,17,18,18,0,0,0,0,0,0,0,0,0,0,0,1
2013,BAL,AL,tillmch01,33,32,3,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2013,LAN,NL,tollesh01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,CLE,AL,tomlijo01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,MIN,AL,tonkimi01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2013,TBA,AL,torreal01,39,0,2,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2013,SFN,NL,torrean02,103,64,103,85,0,0,0,0,0,0,56,30,2,85,0,21,4
2013,NYN,NL,torreca01,33,9,32,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2013,COL,NL,torreyo01,61,48,61,53,0,50,3,0,0,0,0,0,0,0,0,11,0
2013,NYN,NL,tovarwi01,7,5,7,7,0,0,0,0,0,7,0,0,0,0,0,1,0
2013,WAS,NL,tracych01,92,17,92,24,0,0,10,0,14,0,0,0,0,0,3,71,0
2013,SEA,AL,triunca01,17,13,17,14,0,0,0,4,1,10,0,0,0,0,1,2,1
2013,CHA,AL,troncra01,29,0,3,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2013,LAA,AL,troutmi01,157,157,157,148,0,0,0,0,0,0,47,111,0,148,9,0,0
2013,LAA,AL,trumbma01,159,155,159,143,0,0,123,0,1,0,8,0,19,27,17,0,0
2013,DET,AL,tuiasma01,81,47,81,76,0,0,13,0,1,0,63,0,0,63,1,20,5
2013,COL,NL,tulowtr01,126,119,126,121,0,0,0,0,0,121,0,0,0,0,0,7,0
2013,MIA,NL,turneja01,20,20,19,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2013,NYN,NL,turneju01,86,38,86,60,0,0,15,12,23,18,1,0,0,1,1,35,1
2013,BOS,AL,ueharko01,73,0,3,73,73,0,0,0,0,0,0,0,0,0,0,0,0
2013,ATL,NL,ugglada01,136,131,136,133,0,0,0,133,0,0,0,0,0,0,1,2,0
2013,ATL,NL,uptonbj01,126,111,126,118,0,0,0,0,0,0,0,118,0,118,0,6,6
2013,ATL,NL,uptonju01,149,145,149,147,0,0,0,0,0,0,108,0,54,147,2,3,0
2013,LAN,NL,uribeju01,132,102,132,124,0,0,4,0,123,0,0,0,0,0,0,15,1
2013,BAL,AL,urruthe01,24,11,24,2,0,0,0,0,0,0,2,0,0,2,14,12,0
2013,PHI,NL,utleych01,131,124,131,125,0,0,0,125,0,0,0,0,0,0,1,7,0
2013,MIA,NL,valaich01,22,16,22,19,0,0,3,6,5,6,0,0,0,0,0,4,1
2013,CHN,NL,valbulu01,108,91,108,99,0,0,0,6,94,0,1,0,0,1,1,13,0
2013,NYN,NL,valdejo02,66,25,66,38,0,0,0,12,0,1,5,16,8,25,0,35,0
2013,BAL,AL,valdelu01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2013,PHI,NL,valdera02,17,1,15,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2013,BAL,AL,valenda01,52,41,52,6,0,0,0,0,6,0,0,0,0,0,42,9,1
2013,DET,AL,valvejo01,20,0,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2013,LAN,NL,vanslsc01,53,35,53,44,0,0,4,0,0,0,30,0,13,41,0,11,2
2013,LAA,AL,vargaja01,24,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2013,ATL,NL,varvaan01,62,0,59,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2013,CHA,AL,vealdo01,50,0,5,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2013,MIA,NL,velazgi01,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,SDN,NL,venabwi01,151,120,151,143,0,0,0,0,0,0,0,80,97,143,0,10,6
2013,KCA,AL,ventuyo01,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,DET,AL,verasjo01,25,0,3,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2013,HOU,AL,verasjo01,42,0,3,42,42,0,0,0,0,0,0,0,0,0,0,0,0
2013,DET,AL,verlaju01,34,34,1,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2013,CHA,AL,vicieda01,124,122,124,109,0,0,0,0,0,0,109,0,0,109,14,2,0
2013,BOS,AL,victosh01,122,117,122,122,0,0,0,0,0,0,0,15,110,122,0,1,3
2013,BOS,AL,villabr02,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,DET,AL,villabr02,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2013,CHN,NL,villaca01,47,15,43,47,47,0,0,0,0,0,0,0,0,0,0,0,0
2013,HOU,AL,villajo01,58,57,58,58,0,0,0,0,0,58,0,0,0,0,0,0,1
2013,CIN,NL,villape01,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,SDN,NL,vinceni01,45,0,44,45,45,0,0,0,0,0,0,0,0,0,0,0,0
2013,SFN,NL,vogelry01,19,19,17,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2013,OAK,AL,vogtst01,47,40,47,44,0,44,0,0,0,0,0,0,0,0,1,5,0
2013,LAN,NL,volqued01,6,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2013,SDN,NL,volqued01,27,27,24,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2013,COL,NL,volstch01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2013,CIN,NL,vottojo01,162,161,162,161,0,0,161,0,0,0,0,0,0,0,0,1,0
2013,SLN,NL,wachami01,15,9,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2013,TOR,AL,wagnene01,36,0,5,36,36,0,0,0,0,0,0,0,0,0,0,0,0
2013,SLN,NL,wainwad01,35,34,32,34,34,0,0,0,0,0,0,0,0,0,0,1,0
2013,ATL,NL,waldejo01,50,0,46,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2013,PIT,NL,walkene01,133,125,133,132,0,0,0,132,0,0,0,0,0,0,0,7,0
2013,SEA,AL,walketa01,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,HOU,AL,wallabr01,79,70,79,70,0,0,61,0,9,0,0,0,0,0,8,8,0
2013,LAN,NL,walljo02,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2013,MIN,AL,waltepj01,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2013,WAS,NL,walteza01,8,1,8,4,0,0,0,0,2,2,0,0,0,0,0,4,2
2013,TOR,AL,wangch01,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2013,NYA,AL,warread01,34,2,3,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2013,CHN,NL,watkilo01,27,5,27,9,0,0,0,9,0,0,0,0,0,0,0,16,2
2013,PIT,NL,watsoto01,67,0,63,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2013,LAA,AL,weaveje02,24,24,2,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2013,CHA,AL,webbda01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2013,MIA,NL,webbry01,66,0,61,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2013,SDN,NL,weberth01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,TOR,AL,weberth01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2013,BOS,AL,webstal01,8,7,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2013,OAK,AL,weeksje01,8,0,8,5,0,0,0,4,0,0,0,2,0,2,2,1,3
2013,MIL,NL,weeksri01,104,92,104,95,0,0,0,95,0,0,0,0,0,0,0,10,0
2013,PIT,NL,welkedu01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,CHA,AL,wellsca01,38,13,37,25,1,0,0,0,0,0,14,2,9,24,6,10,7
2013,OAK,AL,wellsca01,3,1,3,2,0,0,0,0,0,0,2,0,0,2,1,2,0
2013,PHI,NL,wellsca01,12,5,12,5,1,0,0,0,0,0,0,3,2,5,0,5,2
2013,NYA,AL,wellsve01,130,106,130,98,0,0,1,1,1,0,73,0,23,96,22,23,0
2013,WAS,NL,werthja01,129,128,129,126,0,0,0,0,0,0,0,0,126,126,2,1,0
2013,SLN,NL,westbja01,21,19,19,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2013,COL,NL,wheelry01,28,5,28,9,0,0,7,0,1,0,1,0,0,1,0,20,0
2013,NYN,NL,wheelza01,18,17,16,17,17,0,0,0,0,0,0,0,0,0,0,0,1
2013,BAL,AL,wietema01,148,139,148,140,0,140,0,0,0,0,0,0,0,0,5,9,0
2013,SLN,NL,wiggity01,47,7,47,18,0,0,7,0,5,0,6,0,0,6,0,35,0
2013,SEA,AL,wilheto01,59,0,4,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2013,LAA,AL,willije02,37,25,1,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2013,MIN,AL,willijo03,111,106,111,72,0,0,0,0,0,0,72,0,0,72,35,5,0
2013,BOS,AL,wilsoal01,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2013,LAN,NL,wilsobr01,18,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2013,LAA,AL,wilsocj01,33,33,4,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2013,ARI,NL,wilsojo03,30,15,30,21,0,0,0,17,4,2,0,0,0,0,0,8,3
2013,PIT,NL,wilsoju10,58,0,54,58,58,0,0,0,0,0,0,0,0,0,0,0,0
2013,CHA,AL,wisede01,30,15,30,26,0,0,0,0,0,0,4,22,1,26,1,4,6
2013,LAN,NL,withrch01,26,0,23,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2013,TEX,AL,wolfro01,22,3,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2013,SLN,NL,wongko01,32,10,32,18,0,0,0,18,0,0,0,0,0,0,0,17,1
2013,ATL,NL,woodal02,31,11,30,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2013,CLE,AL,woodbl01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,CHN,NL,woodtr01,37,32,35,32,32,0,0,0,0,0,0,0,0,0,0,0,5
2013,MIL,NL,wootero01,27,0,26,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2013,BOS,AL,workmbr01,20,3,2,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2013,MIN,AL,worleva01,10,10,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2013,DET,AL,worthda01,3,0,3,2,0,0,0,0,2,0,0,0,0,0,1,0,1
2013,NYN,NL,wrighda03,112,111,112,111,0,0,0,0,111,0,0,0,0,0,0,1,0
2013,TBA,AL,wrighja01,66,1,5,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2013,BOS,AL,wrighst01,4,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2013,HOU,AL,wrighwe01,55,0,6,55,55,0,0,0,0,0,0,0,0,0,0,0,0
2013,TBA,AL,wrighwe01,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2013,MIA,NL,yelicch01,62,61,62,62,0,0,0,0,0,0,59,5,0,62,0,1,0
2013,NYA,AL,youklke01,28,28,28,26,0,0,6,0,22,0,0,0,0,0,2,0,0
2013,OAK,AL,youngch04,107,82,107,96,0,0,0,0,0,0,24,54,26,96,7,19,1
2013,PHI,NL,youngde03,80,73,80,64,0,0,0,0,0,0,0,0,64,64,9,7,0
2013,TBA,AL,youngde03,23,14,23,1,0,0,0,0,0,0,0,0,1,1,19,9,0
2013,COL,NL,younger03,57,33,57,36,0,0,0,1,0,0,7,10,20,36,1,18,3
2013,NYN,NL,younger03,91,90,91,90,0,0,0,3,0,0,88,8,0,90,0,1,0
2013,LAN,NL,youngmi02,21,10,21,16,0,0,8,2,8,1,0,0,0,0,0,6,0
2013,PHI,NL,youngmi02,126,118,126,119,0,0,26,0,99,0,0,0,0,0,0,8,0
2013,NYA,AL,zagurmi01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,PIT,NL,zagurmi01,6,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2013,HOU,AL,zeidjo01,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2013,ARI,NL,zieglbr01,78,0,75,78,78,0,0,0,0,0,0,0,0,0,0,0,0
2013,WAS,NL,zimmejo02,32,32,29,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2013,WAS,NL,zimmery01,147,145,147,141,0,0,0,0,141,0,0,0,0,0,4,2,0
2013,SFN,NL,zitoba01,30,25,29,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2013,TBA,AL,zobribe01,157,156,157,155,0,0,0,125,0,21,4,1,39,42,2,1,0
2013,SEA,AL,zuninmi01,52,48,52,50,0,50,0,0,0,0,0,0,0,0,0,3,0
2014,OAK,AL,abadfe01,69,0,7,69,69,0,0,0,0,0,0,0,0,0,0,0,0
2014,NYN,NL,abreubo01,78,29,78,31,0,0,0,0,0,0,5,0,26,31,3,46,0
2014,CHA,AL,abreujo02,145,144,145,109,0,0,109,0,0,0,0,0,0,0,35,1,0
2014,SFN,NL,abreuto01,3,0,3,2,0,0,0,1,1,0,0,0,0,0,0,1,0
2014,NYA,AL,aceveal01,10,0,4,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2014,MIN,AL,achteaj01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2014,SEA,AL,ackledu01,143,131,143,133,0,0,0,0,0,0,133,0,0,133,8,7,4
2014,COL,NL,adamecr01,7,2,7,7,0,0,0,2,0,5,0,0,0,0,0,2,0
2014,CLE,AL,adamsau01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2014,KCA,AL,adamsla01,6,0,6,2,0,0,0,0,0,0,2,2,0,2,2,0,4
2014,SLN,NL,adamsma01,142,132,142,133,0,0,133,0,0,0,0,0,0,0,0,10,0
2014,PHI,NL,adamsmi03,22,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2014,TEX,AL,adcocna01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2014,TEX,AL,adducji02,44,26,44,31,0,0,3,0,0,0,20,0,8,28,5,13,2
2014,SFN,NL,adriaeh01,53,20,53,34,0,0,0,25,3,7,0,0,0,0,0,20,4
2014,SFN,NL,affelje01,62,0,59,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2014,CLE,AL,aguilje01,19,11,19,13,0,0,12,0,1,0,0,0,0,0,5,4,0
2014,ARI,NL,ahmedni01,25,18,25,20,0,0,0,2,0,18,0,0,0,0,0,1,4
2014,HOU,AL,alberma01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2014,DET,AL,albural01,72,0,5,72,72,0,0,0,0,0,0,0,0,0,0,0,0
2014,CHN,NL,alcanar01,70,69,70,70,0,0,0,25,0,0,0,48,0,48,0,1,0
2014,CLE,AL,allenco01,76,0,5,76,76,0,0,0,0,0,0,0,0,0,0,0,0
2014,SDN,NL,almonab01,32,24,32,25,0,0,0,0,0,0,16,15,0,25,0,6,1
2014,SEA,AL,almonab01,27,25,27,26,0,0,0,0,0,0,0,26,0,26,1,0,1
2014,NYA,AL,almonzo01,13,9,13,10,0,0,0,0,0,0,6,0,4,10,1,2,0
2014,SDN,NL,alonsyo01,84,72,84,78,0,0,77,0,3,0,0,0,0,0,0,6,0
2014,PHI,NL,altheaa01,2,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0
2014,HOU,AL,altuvjo01,158,157,158,156,0,0,0,156,0,0,0,0,0,0,1,1,0
2014,NYN,NL,alvarda01,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2014,MIA,NL,alvarhe01,30,30,29,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2014,LAA,AL,alvarjo02,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,PIT,NL,alvarpe01,122,103,122,104,0,0,5,0,99,0,0,0,0,0,3,16,0
2014,SDN,NL,alvarrj01,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2014,SDN,NL,amarial01,148,119,148,138,0,0,0,21,22,73,6,21,0,26,0,12,3
2014,SDN,NL,ambrihe01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,COL,NL,anderbr04,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2014,OAK,AL,anderbr05,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,ARI,NL,anderch01,22,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,1
2014,TEX,AL,andruel01,157,156,157,153,0,0,0,0,0,153,0,0,0,0,4,1,0
2014,NYA,AL,annade01,12,7,12,12,1,0,0,3,0,9,0,0,0,0,0,0,0
2014,KCA,AL,aokino01,132,126,132,120,0,0,0,0,0,0,5,0,119,120,9,3,3
2014,TBA,AL,archech01,32,32,2,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2014,MIN,AL,arciaos01,103,98,103,100,0,0,0,0,0,0,0,0,100,100,2,5,0
2014,COL,NL,arenano01,111,111,111,111,0,0,0,0,111,0,0,0,0,0,0,0,0
2014,TEX,AL,arencjp01,63,58,62,45,1,22,22,0,0,0,0,0,0,0,16,2,0
2014,SFN,NL,ariasjo01,107,39,107,81,0,0,16,15,44,11,0,0,0,0,1,37,2
2014,CHN,NL,arrieja01,26,25,23,25,25,0,0,0,0,0,0,0,0,0,0,1,0
2014,ARI,NL,arroybr01,15,14,15,14,14,0,0,0,0,0,0,0,0,0,0,0,1
2014,LAN,NL,arrueer01,22,9,22,21,0,0,0,0,0,21,0,0,0,0,0,0,1
2014,PHI,NL,ascheco01,121,105,121,112,0,0,0,0,112,0,0,0,0,0,0,11,1
2014,CLE,AL,atchisc01,70,0,7,70,70,0,0,0,0,0,0,0,0,0,0,0,0
2014,PHI,NL,aumonph01,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2014,DET,AL,avilaal01,124,116,124,123,0,122,1,0,0,0,0,0,0,0,1,5,0
2014,ATL,NL,avilalu01,62,0,59,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2014,CLE,AL,avilemi01,113,88,113,109,0,0,0,33,36,15,27,3,3,33,0,12,2
2014,CIN,NL,axelrdy01,5,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2014,CLE,AL,axforjo01,49,0,2,49,49,0,0,0,0,0,0,0,0,0,0,0,0
2014,PIT,NL,axforjo01,13,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2014,LAA,AL,aybarer01,156,154,156,155,0,0,0,0,0,155,0,0,0,0,0,2,0
2014,BOS,AL,badenbu01,70,0,6,70,70,0,0,0,0,0,0,0,0,0,0,0,0
2014,CHN,NL,baezja01,52,52,52,52,0,0,0,25,0,30,0,0,0,0,0,0,0
2014,LAN,NL,baezpe01,20,0,18,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2014,CIN,NL,baileho02,23,23,22,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2014,MIA,NL,bakerje03,90,41,90,65,0,0,43,21,2,0,0,0,0,0,0,40,0
2014,CHN,NL,bakerjo01,68,51,68,56,1,55,0,0,0,0,0,0,0,0,0,12,1
2014,TEX,AL,bakersc02,25,8,1,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2014,TBA,AL,balfogr01,65,0,4,65,65,0,0,0,0,0,0,0,0,0,0,0,0
2014,PIT,NL,barmecl01,48,26,48,44,0,0,2,14,2,27,0,0,0,0,0,4,4
2014,COL,NL,barnebr02,132,55,132,74,0,0,0,0,0,0,18,5,55,74,1,67,1
2014,CHN,NL,barneda01,72,55,72,67,0,0,0,67,0,0,0,0,0,0,0,7,0
2014,LAN,NL,barneda01,22,6,22,14,0,0,0,12,0,2,0,0,0,0,0,11,0
2014,BOS,AL,barnema01,5,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2014,CIN,NL,barnhtu01,21,14,21,20,0,20,0,0,0,0,0,0,0,0,0,1,0
2014,WAS,NL,barreaa01,50,0,46,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2014,MIN,AL,bartlja01,3,0,3,2,0,0,0,0,0,0,2,0,0,2,1,0,2
2014,OAK,AL,bartoda02,30,15,30,30,0,0,30,0,0,0,0,0,0,0,0,0,2
2014,HOU,AL,bassan01,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2014,CHA,AL,bassich01,6,5,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2014,PHI,NL,bastaan01,67,0,62,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2014,CLE,AL,bauertr01,26,26,1,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2014,TOR,AL,bautijo02,155,154,155,141,0,0,12,0,0,0,0,12,131,133,13,1,0
2014,LAN,NL,baxtemi01,4,1,4,1,0,0,0,0,0,0,1,0,0,1,0,3,0
2014,ATL,NL,beatope01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2014,SEA,AL,beavabl01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,LAN,NL,beckejo02,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2014,CHA,AL,beckhgo01,101,100,101,100,0,0,0,100,0,0,0,0,0,0,0,1,0
2014,LAA,AL,beckhgo01,26,12,26,23,0,0,0,5,13,6,0,0,0,0,1,6,1
2014,TBA,AL,bedarer01,17,15,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2014,LAA,AL,bedroca01,17,0,2,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2014,CHN,NL,beeleda01,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,SEA,AL,beimejo01,56,0,4,56,56,0,0,0,0,0,0,0,0,0,0,0,0
